ID,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,rating,age
9704,0679871500,The Squishy Prince (Bump in the Night),Michael Novak,1995,Random House Childrens Books,http://images.amazon.com/images/P/0679871500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679871500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679871500.01.LZZZZZZZ.jpg,6.27,33.12
9705,068984364X,"Be Good, Gertie! (E.T. the Extra Terrestrial)",Gail Herman,2002,Simon Spotlight,http://images.amazon.com/images/P/068984364X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068984364X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068984364X.01.LZZZZZZZ.jpg,7.24,34.55
9706,0752201824,Woman's Little Instruction Book (Little Instruction Books),Jasmine Birtles,1995,"Boxtree, Limited",http://images.amazon.com/images/P/0752201824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752201824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752201824.01.LZZZZZZZ.jpg,5.93,27.84
9707,0688059457,The Puppy Who Wanted a Boy,Jane Thayer,1986,HarperCollins Publishers,http://images.amazon.com/images/P/0688059457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688059457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688059457.01.LZZZZZZZ.jpg,5.83,24.0
9708,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin,http://images.amazon.com/images/P/0671727109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671727109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671727109.01.LZZZZZZZ.jpg,5.59,28.89
9709,0590423169,Nothing's Fair in Fifth Grade,Barthe DeClements,1988,Scholastic,http://images.amazon.com/images/P/0590423169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590423169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590423169.01.LZZZZZZZ.jpg,7.78,33.12
9710,0060199326,White Shell Woman : A Charlie Moon Mystery (Charlie Moon Mysteries),James D. Doss,2002,William Morrow,http://images.amazon.com/images/P/0060199326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060199326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060199326.01.LZZZZZZZ.jpg,9.24,32.34
9711,0141439823,Robinson Crusoe (Penguin Classics),Daniel Defoe,2003,Penguin Books,http://images.amazon.com/images/P/0141439823.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141439823.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141439823.01.LZZZZZZZ.jpg,8.34,34.2
9712,1551112205,Joseph Andrews,Henry Fielding,2001,Broadview Pr,http://images.amazon.com/images/P/1551112205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551112205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551112205.01.LZZZZZZZ.jpg,7.54,39.33
9713,0393957241,Gulliver's Travels (Norton Critical Editions),Jonathan Swift,2001,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393957241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393957241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393957241.01.LZZZZZZZ.jpg,6.42,25.55
9714,078601105X,Potomac Fever,Henry Horrock,2000,Pinnacle Books,http://images.amazon.com/images/P/078601105X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078601105X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078601105X.01.LZZZZZZZ.jpg,9.75,45.47
9715,0812540344,"The Summoning God (The Anasazi Mysteries, Book 2)",Kathleen O'Neal Gear,2001,Tor Books,http://images.amazon.com/images/P/0812540344.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812540344.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812540344.01.LZZZZZZZ.jpg,7.89,21.07
9716,0061020362,The Thief's Gamble (Tale of Einarinn),Juliet E. McKenna,1999,Eos,http://images.amazon.com/images/P/0061020362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020362.01.LZZZZZZZ.jpg,9.82,35.73
9717,0380751380,Trial by Fury: A Mystery,J.A. Jance,1986,Avon,http://images.amazon.com/images/P/0380751380.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380751380.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380751380.01.LZZZZZZZ.jpg,8.87,42.19
9718,034530862X,Saint Camber #02 (Legends of Camber of Culdi),Katherine Kurtz,1981,Del Rey Books,http://images.amazon.com/images/P/034530862X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034530862X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034530862X.01.LZZZZZZZ.jpg,5.06,31.14
9719,0916515982,Remember Me,Suzanne Lipsett,1991,Consortium Book Sales &amp; Dist,http://images.amazon.com/images/P/0916515982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916515982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916515982.01.LZZZZZZZ.jpg,5.8,43.17
9720,0425186369,Death on the Downs,Simon Brett,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425186369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425186369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425186369.01.LZZZZZZZ.jpg,7.01,31.13
9721,0312982895,Red Beans and Vice (A Heaven Lee Culinary Mystery),Lou Jane Temple,2002,St. Martin's Minotaur,http://images.amazon.com/images/P/0312982895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312982895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312982895.01.LZZZZZZZ.jpg,8.39,46.76
9722,0813525594,Talking Leadership: Conversations With Powerful Women,Mary S. Hartman,1999,Rutgers University Press,http://images.amazon.com/images/P/0813525594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813525594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0813525594.01.LZZZZZZZ.jpg,7.67,47.99
9723,055380202X,The Universe in a Nutshell,S. W. Hawking,2001,Bantam,http://images.amazon.com/images/P/055380202X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055380202X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055380202X.01.LZZZZZZZ.jpg,9.96,30.32
9724,0671535498,Wish Upon a VCR (FullHouseStephanie),Devra Newberger Speregen,1996,Simon Spotlight,http://images.amazon.com/images/P/0671535498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671535498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671535498.01.LZZZZZZZ.jpg,6.08,42.82
9725,0590360337,Stay True: Short Stories for Strong Girls (Apple Signature),Marilyn Singer,1999,Scholastic,http://images.amazon.com/images/P/0590360337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590360337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590360337.01.LZZZZZZZ.jpg,6.86,48.21
9726,840141850X,El ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂºltimo suspiro del moro,Salman Rushdie,1995,"Plaza &amp; Janes Editores, S.A.",http://images.amazon.com/images/P/840141850X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/840141850X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/840141850X.01.LZZZZZZZ.jpg,8.34,36.83
9727,0747549281,Sarah,J. T. Leroy,2000,Bloomsbury Pub Ltd,http://images.amazon.com/images/P/0747549281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747549281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747549281.01.LZZZZZZZ.jpg,8.3,40.19
9728,0684800233,SUSIE BRIGHTS SEXUAL STATE OF THE UNION : Easy Tips for Home and Garden,Susie Bright,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684800233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684800233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684800233.01.LZZZZZZZ.jpg,6.18,42.38
9729,1880089386,R.I.O.T. Devotional: Righteous Truths That Will Invade Your Life (R. I. O. T. Devotional),Carmen Ministries,1996,Albury Publishing,http://images.amazon.com/images/P/1880089386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880089386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880089386.01.LZZZZZZZ.jpg,5.99,29.4
9730,038000142X,The Cay,Theodore Taylor,1995,HarperTrophy,http://images.amazon.com/images/P/038000142X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038000142X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038000142X.01.LZZZZZZZ.jpg,5.82,43.34
9731,0613069854,Hanson: Mmmbop to the Top : An Unauthorized Biography,Jill Matthews,1999,Econo-Clad Books,http://images.amazon.com/images/P/0613069854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613069854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613069854.01.LZZZZZZZ.jpg,7.2,38.73
9732,0887410995,Walkabout,James Vance Marshall,1978,Sundance Publishing,http://images.amazon.com/images/P/0887410995.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887410995.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887410995.01.LZZZZZZZ.jpg,6.08,24.54
9733,0590540831,Pro Basketball Megastars 1996,Bruce Weber,1996,Scholastic Paperbacks (T),http://images.amazon.com/images/P/0590540831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590540831.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590540831.01.LZZZZZZZ.jpg,6.76,40.86
9734,0141183624,Just So Stories (Penguin Modern Classics),Rudyard Kipling,2000,Penguin Books Ltd,http://images.amazon.com/images/P/0141183624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141183624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141183624.01.LZZZZZZZ.jpg,6.91,39.15
9735,0440442648,JOURNEY TO AN 800 NUMBER,E.L. KONIGSBURG,1985,Yearling,http://images.amazon.com/images/P/0440442648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440442648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440442648.01.LZZZZZZZ.jpg,8.39,46.07
9736,071483937X,The Photography Book,Editors of Phaidon Press,2000,Phaidon Press,http://images.amazon.com/images/P/071483937X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/071483937X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/071483937X.01.LZZZZZZZ.jpg,5.79,47.99
9737,1899712062,Mind Bending Lateral Thinking Puzzles,Lagoon Books,1999,Lagoon Books,http://images.amazon.com/images/P/1899712062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1899712062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1899712062.01.LZZZZZZZ.jpg,8.02,40.65
9738,0312291035,My Love Unleashed: A Dog's Gift of Comfort &amp; Cheer,John Drysdale,2002,St. Martin's Press,http://images.amazon.com/images/P/0312291035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312291035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312291035.01.LZZZZZZZ.jpg,5.44,25.79
9739,0553380648,The Electric Kool-Aid Acid Test,Tom Wolfe,1999,Bantam,http://images.amazon.com/images/P/0553380648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553380648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553380648.01.LZZZZZZZ.jpg,8.36,38.88
9740,0452272114,Closet Case: A Novel,Robert Rodi,1994,Plume Books,http://images.amazon.com/images/P/0452272114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452272114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452272114.01.LZZZZZZZ.jpg,9.79,35.82
9741,9724109879,O vampiro do dente de ouro (TriÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¢ngulo jota),Alvaro MagalhÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ£es,1991,EdiÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ§ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂµes Asa,http://images.amazon.com/images/P/9724109879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9724109879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9724109879.01.LZZZZZZZ.jpg,6.93,36.55
9742,0771041713,The Rancher Takes a Wife,"Richmond P., Jr Hobson",1999,McClelland &amp; Stewart,http://images.amazon.com/images/P/0771041713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771041713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771041713.01.LZZZZZZZ.jpg,5.85,44.38
9743,0936369302,Devil on the Run,Nicky Cruz,1989,Dove Christian Books,http://images.amazon.com/images/P/0936369302.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0936369302.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0936369302.01.LZZZZZZZ.jpg,7.71,25.51
9744,0763614548,Wild About Dolphins,Nicola Davies,2001,Candlewick Press (MA),http://images.amazon.com/images/P/0763614548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0763614548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0763614548.01.LZZZZZZZ.jpg,9.56,26.08
9745,0439177014,"Scooby-Doo and the Aliens, Too! (Scooby-Doo 8 X 8 (Paperback))",Gail Herman,2000,Scholastic,http://images.amazon.com/images/P/0439177014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439177014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439177014.01.LZZZZZZZ.jpg,5.67,38.6
9746,0440115809,Catacombs,John Farris,1982,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440115809.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440115809.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440115809.01.LZZZZZZZ.jpg,8.11,43.77
9747,0451146018,The Empty Hours,Ed McBain,1993,New Amer Library,http://images.amazon.com/images/P/0451146018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451146018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451146018.01.LZZZZZZZ.jpg,8.0,39.55
9748,0140621431,The Riddle of the Sands: a Record of Secret Service (Penguin Popular Classics),Erskine Childers,1995,Penguin Books Ltd,http://images.amazon.com/images/P/0140621431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140621431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140621431.01.LZZZZZZZ.jpg,6.4,43.31
9749,3822505986,Licht im Winter. Roman.,Elsie Johansson,2002,Kabel Verlag,http://images.amazon.com/images/P/3822505986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3822505986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3822505986.01.LZZZZZZZ.jpg,5.71,42.02
9750,0312979576,Foreign Correspondants,Cindy Blake,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312979576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312979576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312979576.01.LZZZZZZZ.jpg,5.58,21.13
9751,0007100922,Five Photos of My Wife,Agnes Desarthe,2001,Flamingo,http://images.amazon.com/images/P/0007100922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0007100922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0007100922.01.LZZZZZZZ.jpg,8.24,24.6
9752,0770422470,Pat of Silver Bush,L. M. Montgomery,1988,Bantam Books,http://images.amazon.com/images/P/0770422470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0770422470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0770422470.01.LZZZZZZZ.jpg,8.79,31.21
9753,1572972432,Warriors of Virtue: The Novel,Robert Tine,1997,Berkley Publishing Group,http://images.amazon.com/images/P/1572972432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1572972432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1572972432.01.LZZZZZZZ.jpg,8.86,41.78
9754,0340682299,Between Males,Fiona Walker,2001,Trafalgar Square,http://images.amazon.com/images/P/0340682299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340682299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340682299.01.LZZZZZZZ.jpg,5.49,23.3
9755,0749933062,Why Not?,Shari Low,2002,Piatkus Books,http://images.amazon.com/images/P/0749933062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749933062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749933062.01.LZZZZZZZ.jpg,9.35,32.17
9756,0312316089,Dreaming Water,Gail Tsukiyama,2003,St. Martin's Press,http://images.amazon.com/images/P/0312316089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312316089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312316089.01.LZZZZZZZ.jpg,5.64,33.08
9757,033048205X,The Princess Diaries,Meg Cabot,2001,Macmillan Children's Books,http://images.amazon.com/images/P/033048205X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/033048205X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/033048205X.01.LZZZZZZZ.jpg,7.15,28.63
9758,0805055908,The Enchantment of Lily Dahl: A Novel,Siri Hustvedt,1997,Owl Publishing Company,http://images.amazon.com/images/P/0805055908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805055908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805055908.01.LZZZZZZZ.jpg,7.53,31.69
9759,0316955280,The Glory : A Novel,Herman Wouk,1995,"Little, Brown",http://images.amazon.com/images/P/0316955280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316955280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316955280.01.LZZZZZZZ.jpg,5.48,31.6
9760,0140440542,Idiot (Penguin Classics),Fyodor Dostoyevsky,1956,Penguin Books,http://images.amazon.com/images/P/0140440542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140440542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140440542.01.LZZZZZZZ.jpg,9.55,26.86
9761,0965172902,It's Not Personal! : A Guide to Anger Management,Alice J. Katz,1999,A J K Publishing,http://images.amazon.com/images/P/0965172902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0965172902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0965172902.01.LZZZZZZZ.jpg,7.51,27.98
9762,1857989481,We Can Remember It for You Wholesale (Collected Stories: Volume 5),Philip K. Dick,2000,"Acacia Press, Inc.",http://images.amazon.com/images/P/1857989481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857989481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857989481.01.LZZZZZZZ.jpg,8.78,38.45
9763,0452282624,Gravesend Light: A Novel,David Payne,2001,Plume Books,http://images.amazon.com/images/P/0452282624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282624.01.LZZZZZZZ.jpg,9.36,23.14
9764,0394174585,The Postmoderns: The new American poetry revised,Donald Merriam Allen,1982,Grove Press,http://images.amazon.com/images/P/0394174585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394174585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394174585.01.LZZZZZZZ.jpg,6.38,31.77
9765,0345335872,Collected Stories,Tennessee Williams,1986,Ballantine Books,http://images.amazon.com/images/P/0345335872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335872.01.LZZZZZZZ.jpg,8.8,39.64
9766,0971240906,So ... Teach Them to Read &amp; Write ... Easily,Nina M. Sipes,2000,Ergon,http://images.amazon.com/images/P/0971240906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971240906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971240906.01.LZZZZZZZ.jpg,6.62,34.41
9767,3453033264,Schwarzer Mond. Roman.,Dean Koontz,1989,Heyne,http://images.amazon.com/images/P/3453033264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453033264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453033264.01.LZZZZZZZ.jpg,9.81,46.15
9768,8427207360,El caso de la lata vacÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ­a,Erle Stanley Gardner,2001,Downtown Book Center,http://images.amazon.com/images/P/8427207360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8427207360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8427207360.01.LZZZZZZZ.jpg,5.96,49.46
9769,0786863978,Pour Your Heart Into It: How Starbuck Built a Company One Cup at a Time,Howard Schultz,1997,Hyperion,http://images.amazon.com/images/P/0786863978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786863978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786863978.01.LZZZZZZZ.jpg,6.61,36.31
9770,0786210966,Deal on Ice (Thorndike Large Print Americana Series),Les Standiford,1997,Thorndike Pr,http://images.amazon.com/images/P/0786210966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786210966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786210966.01.LZZZZZZZ.jpg,8.66,28.5
9771,0804112126,Death of a Glutton : A Hamish MacBeth Mystery,M.C. Beaton,1995,Fawcett Books,http://images.amazon.com/images/P/0804112126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804112126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804112126.01.LZZZZZZZ.jpg,5.88,24.86
9772,0671683225,Cyberpunk: Outlaws and Hackers on the Computer Frontier,Katie Hafner,1991,Simon &amp; Schuster,http://images.amazon.com/images/P/0671683225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671683225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671683225.01.LZZZZZZZ.jpg,5.95,26.64
9773,0871134551,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,1991,Pub Group West,http://images.amazon.com/images/P/0871134551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871134551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871134551.01.LZZZZZZZ.jpg,5.9,33.31
